-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	452.251962446821	521.430295925706	-1	-1	-1	-1	-1	-1	-1	-1	407.911813525417	428.732973334707	-1	-1	-1	-1	-1	-1	-1	-1	-1	517.962556360248	-1	-1	-1	-1	-1	-1	-1	-1	-1
820.255349436466	334.493476200514	-1	-1	-1	-1	-1	479.314976946387	-1	-1	-1	-1	-1	528.218838506598	-1	-1	597.163563114554	-1	311.06340267018	-1	511.221848475168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	156.803718374839	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	488.237370401119	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	567.435559990337	-1	-1	-1	-1	-1	-1	253.370584106735	-1	507.959492576957
437.379391565606	-1	-1	-1	-1	-1	595.151094073438	416.266033308458	364.544149001128	-1	-1	-1	-1	-1	577.183719778858	-1	-1	541.096157766903	-1	-1	-1	-1	338.130195611629	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	309.191064894067	440.489813126602	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	456.919109217566	-1	-1	-1	-1	-1	-1	-1	-1	-1	530.159197136191	-1	-1	-1	-1	-1	-1	317.884290878699
-1	524.938590122655	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	504.712551915894	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	302.399820168766	-1	-1	-1	-1	-1	-1	-1	340.11721755482	-1	-1	385.63764148785	-1	-1	-1	228.219892167719	-1
313.695201226318	-1	-1	411.547948368936	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	733.712388235568	-1	-1	-1	-1	517.962556360248	-1	567.435559990337	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	350.670817248879
-1	477.254805820644	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	550.518253549247	-1	-1	-1	-1	152.365650269044	-1	-1	-1	-1	-1	340.11721755482	-1	-1	-1	-1	-1	-1	-1	-1	506.323390499867	-1
-1	-1	-1	-1	498.556100665509	450.133049091456	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	268.887723588855	-1	-1	-1	-1	-1	530.159197136191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	364.531194989186	283.338227248144	136.686747311715	-1	-1	-1	-1	-1	-1	461.591674648644	-1	-1	-1	220.173584136579	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	552.232404976764	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	439.006750618521	-1	-1	-1	-1	-1	-1	385.63764148785	-1	-1	-1	-1	-1	-1	-1	-1	360.694766800686	-1
-1	-1	-1	-1	-1	-1	390.412351107936	-1	421.398143524038	312.040932633893	406.77153916581	-1	-1	-1	216.129699618437	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	344.312394568152	-1	-1	-1	410.077100570846	-1	-1	473.987872281813	-1	-1	-1	-1	-1	-1	-1	439.355873240384	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	304.230042968592	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	661.178084632111	-1	-1	-1	-1	-1	-1	253.370584106735	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	464.028122480497	-1	-1	514.88699219213	-1	-1	-1	-1	-1	-1	-1	-1	281.607070389895	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	532.705687926016	514.517974948971	-1	-1	-1	-1	-1	228.219892167719	-1	506.323390499867	-1	-1	360.694766800686	-1	-1	-1	-1	-1
465.233276507066	-1	-1	407.160700326008	591.839318569428	574.992519897826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	507.959492576957	-1	317.884290878699	-1	350.670817248879	-1	-1	-1	-1	-1	-1	-1	-1	-1
